Iteration,ADAM_0.1,ADAM_0.5,GD_0.01,GD_0.05,GD_0.1,GD_0.5
81,0.3997227497103668,0.09563570489211859,0.9851901819071063,0.9646940698465298,0.9659783328897417,0.9650687989340699
82,0.39972274971092825,0.09563570490185154,0.9858037518313395,0.965541938314102,0.9666590787456772,0.9657732033788005
83,0.3997227497145233,0.09563570490194799,0.9856560369805585,0.9653535237111177,0.9665850657864233,0.9656259320920471
84,0.39972274971373967,0.0956357048926069,0.9851670779127994,0.9646455023841038,0.9659012181928173,0.9650277596594264
85,0.3997227497242525,0.09563570491195295,0.9859224582965653,0.9658240286000795,0.9669600435893807,0.966013908249456
86,0.3997227497175702,0.09563570489175177,0.9855616923176482,0.9651187609531078,0.9662679877412742,0.9653003212281714
87,0.39972274971679556,0.09563570489797402,0.9856505916120273,0.9654187853303415,0.9665999193686876,0.9656163221069283
88,0.39972274975839983,0.09563570490859397,0.9858991241181878,0.9659842029354492,0.9670567186669912,0.9661411712292208
89,0.39972274974029676,0.09563570489970426,0.9856997586969058,0.9655564102834416,0.9667136514715864,0.9658402864041904
90,0.3002357421898657,0.09332801126301263,0.9854666258303861,0.9641671886594008,0.9644567864491135,0.9545605203570988
91,0.30023574217988996,0.0933280112637654,0.9850984282307366,0.9636064670137163,0.9640205834675475,0.9540801571548234
92,0.3002357421816265,0.09332801126719181,0.9857135653715453,0.9644634993570701,0.9647151858165491,0.9548323552245856
93,0.30023574218180726,0.0933280112682244,0.9855652612850253,0.9642721763015196,0.964640722011401,0.9546960070918825
94,0.30023574218274657,0.09332801126481309,0.9850751475313022,0.9635567329552741,0.9639418155914473,0.9540283914143723
95,0.30023574219367805,0.09332801127773335,0.9858328550956653,0.9647510161355134,0.9650269571111119,0.955119134627946
96,0.3002357421907569,0.09332801126089534,0.985470404931382,0.9640314417259613,0.964311787686043,0.9542980006787005
97,0.3002357421856334,0.09332801126891807,0.9855600421025166,0.9643400523198853,0.9646568057200005,0.9546960691165032
98,0.3002357422260594,0.09332801127443205,0.9858096783716558,0.9649176924789117,0.96513229440229,0.9552954198920537
99,0.3002357422057219,0.0933280112624221,0.9856096889001054,0.9644833003546746,0.9647822001307921,0.9549912329317858
100,0.21528054691656692,0.06964491316254076,0.9853750692981544,0.9630499333785443,0.9623949438834523,0.9404640199718071
101,0.2152805469089735,0.06964491316765058,0.9850060396394579,0.9624839376846541,0.9619488437995105,0.9399396331946704
102,0.21528054691082882,0.06964491316283272,0.9856227465056223,0.9633501097918515,0.962657393102494,0.9407248012046077
103,0.21528054690816406,0.06964491316615269,0.9854738514542752,0.9631558996201081,0.9625826614788396,0.9406196639492672
104,0.21528054691116977,0.06964491316690549,0.984982580940996,0.9624330190397574,0.9618684075793411,0.939877431873913
105,0.2152805469198796,0.06964491317208846,0.9857426226382175,0.963643172192928,0.9629804481844536,0.9410682404036785
106,0.2152805469228241,0.06964491316528283,0.9853784803445998,0.9629090475356307,0.9622414724927356,0.9401397048062604
107,0.21528054691387838,0.06964491316846806,0.9854688611553055,0.9632264905217667,0.962600107194884,0.9406317466076374
108,0.215280546947832,0.06964491316812167,0.9857196055576185,0.9638165723166079,0.9630949619094901,0.941307831212144
109,0.21528054692665127,0.0696449131578338,0.9855189907043436,0.9633755256853686,0.9627378470313968,0.9410161366473174
110,0.1559020489267035,0.04932208797116415,0.9852828738544872,0.961896569685676,0.9602129018101401,0.9226780462237685
111,0.1559020489224789,0.0493220879771052,0.9849130112926122,0.9613253128362329,0.9597566106346671,0.9220976370102398
112,0.15590204892339782,0.04932208796690727,0.985531290369235,0.9622005938392156,0.9604791935105534,0.922902712340181
113,0.1559020489194237,0.04932208797132085,0.9853818026329595,0.9620035233131657,0.9604043880807769,0.9228498505136473
114,0.15590204892447893,0.049322087974836906,0.9848893732930122,0.9612731908252907,0.9596744909585034,0.9220271018050343
115,0.15590204892756462,0.04932208797297908,0.9856517560774781,0.9624993240155397,0.9608140356273587,0.9233160007256094
116,0.15590204893787127,0.04932208797748405,0.9852859136835755,0.9617504050222372,0.9600505395985591,0.9222825453120305
117,0.15590204892676024,0.04932208797488653,0.9853770439406364,0.9620769326123482,0.9604233364873489,0.922874795509552
118,0.1559020489494522,0.049322087968359574,0.9856289008522772,0.9626796760728371,0.9609382625825287,0.9236337074343755
119,0.15590204892914244,0.04932208796339228,0.9854276592943745,0.9622319228413083,0.9605741353144163,0.9233678268117625
120,0.12380139874462279,0.05618244825152916,0.9851900346071576,0.9607058837966239,0.9579037508483703,0.9004993922096418
121,0.12380139874370118,0.0561824482541484,0.9848193383111108,0.9601293805554816,0.9574369576905722,0.8998453408300179
122,0.12380139874423553,0.056182448246412345,0.9854391920591026,0.961013732393097,0.9581736566801272,0.9006644863712656
123,0.12380139873995208,0.05618244824770311,0.9852891099271093,0.9608138340693577,0.958098982099348,0.900678794756413
124,0.12380139874629906,0.0561824482532703,0.9847955197000264,0.9600760355561875,0.9573531392777556,0.8997704305446137
125,0.12380139874170906,0.05618244824786238,0.985560250527849,0.9613182556323112,0.9585208160666683,0.9011627827002032
126,0.12380139875890601,0.05618244825625316,0.9851927000358816,0.960554297810965,0.9577320630148016,0.900024624394618
127,0.12380139874769189,0.056182448252382035,0.9852845855903206,0.960890168406461,0.958119583694816,0.9007178045189145
128,0.12380139875743194,0.05618244824376946,0.9855375593932066,0.9615057942950533,0.9586553165386309,0.9015721285431078
129,0.12380139873967211,0.056182448245330405,0.9853356898165522,0.9610512855715185,0.958284186348016,0.9013372426113856
130,0.11083158218083258,0.06459199295193052,0.9850965466250468,0.959476617583803,0.9554601170899982,0.8729230470839852
131,0.11083158218236089,0.06459199294948677,0.9847250157771658,0.9588948846737093,0.9549824948085932,0.8721765165329135
132,0.11083158218377798,0.0645919929481735,0.9853464466327246,0.9597882616168313,0.9557333875756406,0.8730126589762295
133,0.11083158217929048,0.0645919929463008,0.9851957684038695,0.9595855742421845,0.9556590589913683,0.8730979256178019
134,0.11083158218583225,0.06459199295194809,0.9847010152359928,0.958840296166791,0.9548969619829416,0.8721022450936602
135,0.11083158217376701,0.06459199294581364,0.9854681010646047,0.960098706458582,0.9560934224748918,0.873611674408348
136,0.11083158219593645,0.06459199295268762,0.9850988344501204,0.9593194651359493,0.9552786521020353,0.8723647943412651
137,0.11083158218602285,0.06459199294945808,0.9851914811974687,0.9596649434837687,0.9556814753375175,0.8731549003425645
138,0.11083158218429918,0.06459199294320479,0.9854455762790846,0.960293673052649,0.956238781280938,0.87412249615669
139,0.11083158217043634,0.06459199294926546,0.9852430773785645,0.9598323634296143,0.955860658704872,0.8739131697096001
140,0.106364759743764,0.05436897033722856,0.9850024049378783,0.9582074672443314,0.9528741175529134,0.8387800353592706
141,0.10636475974690958,0.054368970330365474,0.9846300387340257,0.9576205234429042,0.9523853239273038,0.8379260714930885
142,0.10636475974994908,0.05436897033461634,0.9852530491081101,0.9585228715793976,0.9531504817504584,0.838789041198388
143,0.10636475974480841,0.05436897033294215,0.985101773091231,0.9583174405143762,0.9530767249490035,0.8389366829958582
144,0.10636475975091082,0.054368970336179843,0.9846058549358799,0.9575646699575353,0.9522980603944946,0.8378568918799303
145,0.10636475973306611,0.0543689703305404,0.9853753027236198,0.9588393699366439,0.9535239793718564,0.8395018360756756
146,0.10636475975790424,0.05436897033544297,0.9850043119356598,0.9580446005069587,0.9526824071325327,0.8381430974799672
147,0.10636475974994397,0.05436897033196373,0.9850977258162257,0.9583999578565676,0.9531011301672565,0.8390176000747923
148,0.10636475973976027,0.05436897032972783,0.9853529465694214,0.9590420125747384,0.9536808070364167,0.8401166304517222
149,0.10636475973031893,0.054368970336950206,0.985149817049167,0.9585738604360067,0.9532957039193819,0.8399185728737123
150,0.10165537116051955,0.043644257794559604,0.9849076045359485,0.9568970820260901,0.9501373129065158,0.7973008290399318
151,0.10165537116467938,0.043644257786424355,0.9845344021857088,0.9563049482696417,0.9496369923614901,0.7963331135144023
152,0.10165537116939886,0.04364425779286254,0.9851589944635009,0.9572162049470746,0.9504164777680654,0.7972364972017149
153,0.10165537116316208,0.04364425779340601,0.9850071189777634,0.9570080826196385,0.9503435297346107,0.7974264349513934
154,0.10165537116867551,0.043644257793553944,0.9845100337954046,0.9562478073288998,0.9495479810017079,0.7962708665767926
155,0.10165537114740317,0.04364425778861576,0.9852818505010974,0.9575388922316417,0.9508040551797665,0.7980661614905155
156,0.10165537117267202,0.04364425779189589,0.9849091274623649,0.9567283504344241,0.9499348721449952,0.7966050274374098
157,0.10165537116684124,0.043644257789174044,0.985003314461502,0.9570938646942763,0.9503701122530458,0.7975364106503118
158,0.10165537115141492,0.04364425778936345,0.985259665284288,0.9577494659421841,0.9509729892521358,0.7987765161034897
159,0.10165537114620427,0.04364425779541019,0.9850559038579128,0.9572744337961918,0.9505809195126347,0.7985716856024487
160,0.09203853979439289,0.03855095905712198,0.9848121403698601,0.9555440630289056,0.9472406582154538,0.7487409246553982
161,0.09203853979905803,0.03855095905239982,0.9844381010967365,0.9549467625234185,0.9467284441114003,0.7476675579260313
162,0.09203853980522628,0.03855095905713688,0.9850642776371018,0.9558668557476642,0.9475223075109364,0.7486214033589041
163,0.09203853979768159,0.03855095905806709,0.9849118010123465,0.9556561021388668,0.9474504175287228,0.7488267942782927
164,0.09203853980263735,0.03855095905775714,0.9844135467707658,0.9548883105902377,0.9466376668003603,0.7476096788468026
165,0.092038539780359,0.038550959053581656,0.9851877393532931,0.956195870999915,0.9479246124645467,0.7495509533718229
166,0.09203853980404286,0.03855095905302079,0.9848132759603319,0.955369313230058,0.9470269858393132,0.7480186710199356
167,0.09203853980028494,0.03855095905548904,0.9849082421087072,0.9557452691215376,0.9474793820693008,0.7489716576981212
168,0.09203853978253176,0.038550959055611254,0.9851657274040454,0.9564146378508214,0.948106318975252,0.7503407443301198
169,0.09203853978101484,0.0385509590591415,0.9849613327948876,0.9559326926920502,0.9477073000112817,0.7501161603114856
170,0.07731566940126086,0.036754850273995145,0.9847160073502529,0.9541469620997699,0.9441744527243341,0.6942395934903562
171,0.07731566940594173,0.036754850274942893,0.9843411303918677,0.9535445204380295,0.9436499701976642,0.6930866819042288
172,0.07731566941328652,0.03675485027631091,0.9849688935268042,0.9544733682262176,0.9444582453872613,0.6940842348400739
173,0.07731566940447762,0.03675485027551717,0.9848158141039052,0.9542600513896801,0.9443876768049158,0.6942835748850953
174,0.07731566940886152,0.03675485027717784,0.9843163887783806,0.9534847328621568,0.9435574076713774,0.6930258424980477
175,0.07731566938783074,0.03675485027416514,0.9850929641962433,0.9548088542486631,0.9448759570756262,0.6950737095438656
176,0.07731566940813324,0.03675485026817056,0.9847167523196196,0.953966037902083,0.9439490315356733,0.693516662566895
177,0.07731566940631089,0.036754850277227157,0.984812503693482,0.9543527271085785,0.9444192465842999,0.694478147215365
178,0.07731566938876329,0.03675485027694769,0.9850711278690711,0.9550360834646051,0.9450711321190235,0.6959321372488596
179,0.077315669390285,0.03675485027687166,0.9848660988104397,0.9545471971648004,0.9446651869583456,0.6956903813014774
180,0.06040277062269641,0.03198017013764389,0.9846192003475378,0.9527042808428229,0.9409282900116361,0.6350469172111579
181,0.060402770626935554,0.031980170142665895,0.9842434849558325,0.9520967261263863,0.9403911593171426,0.6338538639064455
182,0.0604027706350484,0.031980170140910036,0.9848728369899131,0.9530342358130245,0.941213857756144,0.6348667970864771
183,0.06040277062536068,0.03198017013949297,0.9847191531211401,0.9528184324299191,0.9411448905490418,0.6350524030471302
184,0.06040277062906292,0.03198017014249943,0.9842185546946182,0.9520355770929132,0.9402967910982717,0.6337786554538173
185,0.0604027706112394,0.031980170140971785,0.9849975199054913,0.9533763393076544,0.9416476875059334,0.6358622931314846
186,0.06040277062662602,0.03198017013230674,0.9846195513899849,0.9525170231658653,0.9406905875280016,0.6343270093727165
187,0.06040277062656416,0.031980170143171116,0.984716094111431,0.9529147444742445,0.9411793096478478,0.6353187082132227
188,0.06040277061135348,0.03198017014339538,0.9849758615794905,0.9536123073792153,0.9418570589242776,0.6367891036698472
189,0.06040277061522734,0.03198017013994692,0.9847701968149136,0.9531164571100328,0.9414442192147939,0.6365475785294319
190,0.04546735717978627,0.02198516128795793,0.9845217141916279,0.9512144697666554,0.9374910101667089,0.5730376382778827
191,0.04546735718326593,0.021985161293374335,0.9841451596330651,0.9506018327309604,0.9369408504353691,0.5718491927026983
192,0.045467357191425674,0.02198516128977517,0.9847761028428735,0.9515479002265467,0.9377779542244765,0.5728437949786757
193,0.04546735718164015,0.021985161290036758,0.9846218128922611,0.9513296961975932,0.9377108884643878,0.5730114037566872
194,0.04546735718445698,0.02198516129210466,0.9841200393555338,0.9505392952110776,0.9368446548417037,0.5717440823670797
195,0.04546735717135577,0.021985161292036027,0.9849014013158142,0.9518967719355912,0.9382286461251022,0.5737845969131821
196,0.04546735718075863,0.02198516128609764,0.9845216679806145,0.9510207165926176,0.9372404794876946,0.5723204662764345
197,0.04546735718221486,0.021985161292481292,0.9846190082178546,0.9514297760239444,0.9377484242990493,0.573356701988091
198,0.04546735717092396,0.021985161293262667,0.9848799233949024,0.9521417627185386,0.9384529752543624,0.5747744829973656
199,0.045467357176471455,0.021985161288592358,0.9846736216783822,0.9516389314070761,0.9380332851717753,0.5745435455949615
