Iteration,COBYLA,SLSQP,BFGS,L-BFGS-B,trust-constr
67,0.0032218169614829373,0.04722005836962179,0.5776535512665057,0.8518189462137672,0.2984485943599734
68,0.00305415211961827,0.0472200590286916,0.5776535522442997,0.8518189456442073,0.29844859667867796
69,0.0027847475439681134,0.033625644527797795,0.577653555398514,0.8518189464051866,0.2984485957834789
70,0.0030670436401682988,0.03362564474642615,0.6214821715340146,0.48273394679243953,0.1317440293941497
71,0.0029691275642784176,0.033625644873960844,0.6214821697746672,0.4827339467925268,0.13174403014385155
72,0.0025101093554746766,0.0330493575068886,0.6214821708066366,0.48273394640982203,0.13174403000078044
73,0.0023769799575072857,0.02832949452783966,0.621482172249146,0.4827339469491432,0.13174402919738376
74,0.00238838422515788,0.027760469241192187,0.6214821716547749,0.4827339477977561,0.13174403023305237
75,0.0021640894678093938,0.02396530570838663,0.621482171187606,0.48273394565644157,0.13174402909131006
76,0.0025274181536238615,0.02396530504098422,0.6214821703940083,0.48273394685336457,0.1317440287078186
77,0.002175963022409089,0.017051896110253595,0.6214821708436381,0.48273394708317,0.1317440291389082
78,0.0019892913054371684,0.017051896506366914,0.6214821718960326,0.4827339470521369,0.13174402788216527
79,0.0019557715303829106,0.010742411476289394,0.6214821742025526,0.48273394919406776,0.1317440289340422
80,0.001878911875780731,0.010742411551741248,0.6332129981095899,0.3330281925408593,0.11865370115868164
81,0.001674276884134851,0.010742411717384026,0.6332129982729982,0.33302819307150855,0.11865370026302016
82,0.0015742749939175681,0.01034198246200151,0.6332129972086784,0.3330281922625463,0.11865370107182227
83,0.0015333630752973227,0.007018796267974903,0.6332129980976475,0.333028192245154,0.11865370077120059
84,0.0013586422504104022,0.006677854777453973,0.6332129985142947,0.33302819387746263,0.11865369983440355
85,0.0013735756918162201,0.006195622863086325,0.633212998183136,0.3330281922224012,0.11865370180340751
86,0.0013762281201519122,0.006195622828292458,0.633212998091588,0.3330281927373128,0.11865370066690581
87,0.001290724212641492,0.0055103874592120185,0.6332129991584182,0.33302819318920857,0.11865370157291495
88,0.001265867720143743,0.005510387397770322,0.6332129985744532,0.33302819306419795,0.11865370092820267
89,0.0011891856260509038,0.004977801309918739,0.6332130000860647,0.3330281938253198,0.11865370168015929
90,0.001218262155936367,0.004977801370889046,0.5610134559310304,0.4151299280471945,0.038962091923797924
91,0.0011394851530243555,0.0049778013951312094,0.56101345554636,0.41512992794393744,0.038962092389576194
92,0.001054056496533906,0.004729592875153998,0.5610134549549033,0.4151299275045116,0.03896209229467551
93,0.0010248848053052261,0.004594200133872806,0.5610134558790099,0.41512992756722894,0.03896209174632629
94,0.0009796760587300834,0.004469853032024973,0.5610134569523135,0.4151299286677304,0.03896209210274789
95,0.0008954303324199331,0.0040071658806865584,0.561013454272367,0.4151299281328195,0.038962092244647584
96,0.0011115357258675075,0.004007165861942741,0.5610134552100209,0.41512992813680205,0.038962091735436855
97,0.000897177583952713,0.0021876452205764505,0.561013456602257,0.41512992823027683,0.03896209235031238
98,0.0008371083412846092,0.002187645195671428,0.5610134553494182,0.4151299287886959,0.03896209177505759
99,0.0008407900001134672,0.001980870811226043,0.5610134580981728,0.4151299287668982,0.03896209215977773
100,0.0007861659900729512,0.001980870861528905,0.39461510507396735,0.370273246758893,0.004871743786555615
101,0.0007399605811529208,0.001980870882016017,0.39461510455580406,0.3702732464607061,0.004871743658850347
102,0.0007432551725200076,0.001964042980409719,0.394615103594404,0.3702732467715865,0.004871743778649795
103,0.0007233294921668243,0.0019489449954434024,0.39461510404453,0.3702732471631241,0.00487174356936051
104,0.0007214458319078854,0.001870156280496893,0.3946151054311001,0.3702732470237202,0.004871743582803278
105,0.0006459421874099203,0.0017207335994040341,0.39461510399147004,0.3702732468100618,0.004871743531249373
106,0.0006849677871563431,0.001720733621610715,0.3946151038911888,0.3702732476283962,0.004871743608270629
107,0.0006349829131615636,0.0010089907817523835,0.394615105179541,0.37027324728097155,0.004871743940817619
108,0.0005583525281326551,0.001008990772380447,0.394615105632804,0.37027324741995776,0.004871743562074093
109,0.0006114777464709342,0.0008428896893173055,0.39461510802051214,0.3702732463287696,0.004871743679093932
110,0.0005367918557948381,0.000842889720134976,0.3484036224410793,0.13874184039586046,0.013823407534666887
111,0.000531166812016659,0.0008428896862510804,0.34840362163730665,0.13874184071455606,0.013823408282197502
112,0.0005302969923479228,0.0008410285255910921,0.34840362125528124,0.13874184099113332,0.0138234077887321
113,0.0005374599292643945,0.0008343706552281449,0.3484036212888583,0.1387418400854033,0.01382340770586984
114,0.0005579777959747289,0.0007694320561380752,0.3484036226292258,0.13874184102722784,0.013823407976549119
115,0.0005301666565646568,0.0006932712250322992,0.348403621333233,0.13874183968087603,0.013823407827817569
116,0.0004532928528950819,0.0006932712753445868,0.3484036211204418,0.13874184065666736,0.013823407593086156
117,0.0004428884461434079,0.0006296752099742009,0.3484036224253008,0.13874184069953496,0.013823407189917114
118,0.00041147005287016646,0.0006296752039936848,0.34840362352897136,0.13874183979630272,0.013823407770440365
119,0.00037987501394617376,0.0004794835502564765,0.34840362529064584,0.13874184011640253,0.01382340739544946
120,0.0003877727035996981,0.0004794835830052357,0.34586084484116314,0.10672828121477233,0.0012673770606562496
121,0.0003324236501256017,0.00047948352738633735,0.3458608445441129,0.10672828132585006,0.0012673769642042143
122,0.0003155023684303426,0.0004774833807968393,0.34586084385390403,0.10672828106227991,0.0012673771977562364
123,0.0003339477426637649,0.00047459770169780977,0.3458608443346928,0.10672828072446375,0.001267377065877462
124,0.0003084781050712748,0.00043965593765860067,0.345860845327707,0.1067282813257073,0.0012673770187742739
125,0.0002874319921223001,0.00039292213375760057,0.34586084419760843,0.10672828155036918,0.0012673770161721442
126,0.0002927480873309407,0.0003929221675039063,0.34586084412044815,0.10672828177606952,0.0012673771481187869
127,0.0002768293965374036,0.00037966996121544525,0.34586084500047,0.10672828098386085,0.0012673770530621687
128,0.0003058672475110935,0.0003796699527799152,0.3458608461243474,0.10672828142900188,0.0012673771442649584
129,0.00028276122605226385,0.00033396347732906896,0.34586084710406545,0.10672828166003537,0.0012673770597006917
130,0.0002689740487521686,0.0003339634930790036,0.21137319339845026,0.13322779454588635,0.0006260843814353767
131,0.00024176816420926617,0.0003339634526110857,0.21137319319365563,0.13322779460347897,0.0006260843784344882
132,0.000294335028099546,0.0003332297825997421,0.21137319275275374,0.13322779417438899,0.0006260844188739733
133,0.0002390734907387948,0.00033041871468793006,0.21137319218081166,0.1332277947766482,0.000626084404891547
134,0.0002429642885047656,0.0003250182051621753,0.2113731937915299,0.13322779472476237,0.0006260843821279338
135,0.00022768495903797704,0.00030106001505294524,0.21137319254681808,0.13322779482245087,0.0006260844236023356
136,0.0002235012473905007,0.00030106003469088094,0.21137319297287588,0.1332277945949365,0.0006260844399502807
137,0.00021571717499766497,0.0002881872952483433,0.211373194012775,0.1332277945677183,0.0006260843469426902
138,0.00021748859751344885,0.0002881872852255607,0.21137319402657648,0.13322779466121693,0.0006260843721456854
139,0.00022070279673740422,0.0002654700342495708,0.21137319544846517,0.1332277943046425,0.0006260844228567986
140,0.00020730677230181848,0.0002654700298448831,0.19289389162161502,0.10693607374364718,0.00034609362682180844
141,0.00019918576152644363,0.0002654700174521296,0.19289389205686544,0.10693607357506715,0.0003460936709616891
142,0.0002026059219610854,0.0002652916322592458,0.19289389194866932,0.10693607357188002,0.0003460936425781824
143,0.00019540088825515945,0.00026170649029294557,0.19289389114104263,0.10693607356948535,0.00034609358623652884
144,0.0001887137612086698,0.0002591071587199734,0.19289389256026598,0.10693607405308417,0.0003460936630108602
145,0.00018922100783724805,0.0002540843502388368,0.1928938907986902,0.10693607384824806,0.00034609362511703876
146,0.00018945388105465755,0.0002540843531156911,0.19289389228414602,0.10693607400052234,0.00034609363362471114
147,0.00017979745715231976,0.00024559335619858127,0.19289389237864996,0.1069360740696332,0.0003460936482509114
148,0.00017601739697383766,0.000245593344544881,0.19289389043838162,0.10693607377791943,0.00034609362280316744
149,0.00017205432887145155,0.00023256837325669188,0.19289389227999498,0.10693607367580774,0.000346093593651442
150,0.000169616125384342,0.00023256836204399445,0.09767207656895538,0.1587915469423484,0.00030096359872235914
151,0.00016538102831792356,0.00023256836672789217,0.09767207638918016,0.1587915471657726,0.0003009636304367791
152,0.00016477215247372444,0.00023256838650201895,0.0976720765653229,0.1587915466084234,0.00030096359308334764
153,0.00016314254719091982,0.00022782515903937428,0.09767207551298544,0.1587915469587947,0.00030096362127557397
154,0.00015998384428960176,0.000226257517968087,0.09767207690470564,0.158791547257251,0.0003009636060350207
155,0.00015790990273385487,0.00022536164240323232,0.09767207617112916,0.15879154714502625,0.00030096358732099036
156,0.00015262059028361418,0.00022536163703099633,0.0976720764068041,0.15879154691769898,0.0003009635907930908
157,0.00015193681995250284,0.00022281844335834134,0.09767207725716949,0.15879154719333982,0.00030096356002937694
158,0.00015071941610987903,0.00022281843246739762,0.0976720761771923,0.15879154704632253,0.00030096355242636985
159,0.00015397741678561117,0.00021767549939730735,0.09767207689683388,0.15879154728973335,0.00030096357885217584
160,0.0001521580230575359,0.00021767549300197864,0.06410037253999243,0.019334754441643075,0.00022559971192748218
161,0.00014131483568898817,0.0002176754972883055,0.06410037209096639,0.01933475467213287,0.0002255996942047256
162,0.0001409087353866023,0.0002176755075296799,0.06410037242599094,0.019334754571522582,0.00022559971662570178
163,0.00014269607896657543,0.00021164240520898936,0.06410037198461851,0.019334754285106025,0.0002255997107060148
164,0.00013973661704272944,0.00021139689678967288,0.06410037236795026,0.0193347546580498,0.00022559969950902703
165,0.00013588272536888547,0.00021072811103377552,0.06410037266699001,0.019334754572691248,0.0002255997119032016
166,0.00013773433136191616,0.00021072810761981752,0.06410037254660751,0.019334754430310318,0.00022559971980601334
167,0.00013529735545652065,0.00021045143320025383,0.06410037228305736,0.019334754520302855,0.0002255997094225748
168,0.00013393405442727602,0.000210451425228797,0.06410037250041908,0.019334754422749557,0.00022559971270450508
169,0.00013088286344120625,0.0002091810472712452,0.06410037229201773,0.019334754603010783,0.00022559972374062154
170,0.0001284340423755803,0.00020918104766567413,0.049651516873545756,0.04243193930168907,0.00019603299846290278
171,0.00012902727291378425,0.0002091810457294563,0.049651516454613034,0.04243193926480706,0.00019603300550364856
172,0.0001269976257718075,0.0002091810535513994,0.04965151661707089,0.04243193885711619,0.00019603299759801684
173,0.0001248441568305947,0.00020048269456161006,0.049651516204832616,0.04243193937255625,0.00019603300054189533
174,0.00012396972926086435,0.00020048270635838472,0.049651516623675354,0.04243193920332329,0.00019603300915939094
175,0.00012417441643873816,0.00019927900760451366,0.04965151669520462,0.04243193976541117,0.00019603299853602208
176,0.00012276070346715074,0.0001992790066881023,0.049651516604499214,0.04243193922021021,0.00019603301262423046
177,0.0001213982591303231,0.00019927901392290391,0.049651516762687475,0.042431939207423795,0.00019603299200223744
178,0.0001212414696831976,0.00019927900810473576,0.04965151713875068,0.04243193979116414,0.00019603299328618817
179,0.0001178307048080529,0.00019916273235164316,0.04965151709074146,0.04243193967442934,0.00019603300176728177
180,0.00011566200517533209,0.00019916273701863217,0.03185701524206711,0.003410513687654382,0.0001884405118303456
181,0.0001155123673820535,0.00019916273048216083,0.031857014817599796,0.0034105137185302613,0.0001884405164913505
182,0.00011526068289818836,0.0001991627376290439,0.03185701506250184,0.0034105136654959066,0.00018844051182610456
183,0.00011331964279348572,0.00018764309832822735,0.03185701466627786,0.0034105136817219606,0.00018844051242542515
184,0.00011214467839791853,0.00018764310746899326,0.031857015151366984,0.003410513660898962,0.00018844050962427695
185,0.00011179190929291316,0.00018530050092928628,0.03185701493379093,0.0034105136756162335,0.00018844050376375375
186,0.00011382466150696712,0.00018530050060419078,0.03185701502819762,0.00341051373768263,0.00018844050988005013
187,0.00010968823280217421,0.00018530050691956124,0.03185701524087854,0.003410513701675266,0.00018844050889016417
188,0.0001075281556734864,0.0001853005036253186,0.031857015301102055,0.0034105135882668614,0.00018844050948227942
189,0.00010614632060937935,0.00018530050043658042,0.03185701521320926,0.003410513689605621,0.00018844051273290142
190,0.00010583524538976263,0.0001853005072165903,0.01368951643487334,0.0019399335267413886,0.00017828962139933014
191,0.0001049473897274722,0.00018530049720251186,0.013689516256123302,0.0019399335099216986,0.00017828961998214154
192,0.0001042026830831766,0.00018530050362275396,0.013689516331422746,0.0019399334830930259,0.00017828962020965955
193,0.00010409574649122844,0.0001763310997559109,0.013689516440609718,0.001939933551294859,0.0001782896210406948
194,0.00010265392120405448,0.00017633110556873887,0.013689516498284126,0.001939933439553776,0.00017828962409452976
195,0.00010179463962521895,0.00017336378081539427,0.013689516546442205,0.0019399335543690889,0.0001782896178666782
196,0.00010065143292729007,0.00017336378127211783,0.01368951659401918,0.001939933546658834,0.00017828962100618906
197,0.00010008089722032265,0.00017336378434407163,0.013689516514075661,0.0019399334986207606,0.00017828962116435144
198,9.933535545857408e-05,0.00017336378528709506,0.013689516548771697,0.0019399335541977814,0.00017828961724641879
199,9.905536938408233e-05,0.00017336378069685577,0.013689516260273616,0.001939933551798101,0.000178289622600869
